Type,ID,Name,C1,Expiry,Event,Locked
"EAN8","22539342","253934 鷹爪勾","！門市用品","","","True"
"EAN8","22553928","255392 POP吊旗組紙桿","！門市用品","","","True"
"EAN8","22611970","261197 大亨堡盒","！門市用品","","","True"
"EAN8","22772510","277251 醬油膏","！門市用品","","","True"
"EAN8","23004337","300433 交貨便寄件袋","！門市用品","","","True"
"EAN8","23029064","302906 櫃檯區暫停服務牌NEW","！門市用品","","","True"
"EAN8","23029484","302948 清潔中（廁所用）","！門市用品","","","True"
"EAN8","23059252","305925 熱狗竹籤","！門市用品","","","True"
"EAN8","23065857","306585 可重複使用提袋2杯裝","！門市用品","","","True"
"EAN8","23068209","306820 可重複使用提袋1杯裝","！門市用品","","","True"
"EAN8","23469679","346967 W","！門市用品","","","True"
"EAN8","23465008","346500 正確洗手步驟","！門市用品","","","True"
"EAN8","23471962","347196 OSC啤酒警語","！門市用品","","","True"
"EAN8","23473553","347355 循環杯-大14個","！門市用品","","","True"
"EAN8","23473614","347361 循環杯-中18®","！門市用品","","","True"
"EAN8","23454996","345499 冰胭脂紅茶珍珠歐蕾（特大）","未分類","","","True"
"EAN8","23456136","345613 IBON紙卷","！門市用品","","","True"
"EAN8","23140479","314047 eTag小卡","！門市用品","","","True"
"EAN8","23218291","321829 台車擺放注意警語","！門市用品","","","True"
"EAN8","23228306","322830 落地陳列箱（3入）","！門市用品","","","True"
"EAN8","23229792","322979 精品咖啡天吊旗","！門市用品","","","True"
"EAN8","23231818","323181 現蒸地瓜下方價格牌","！門市用品","","","True"
"EAN8","23247550","324755 36mm寬膠帶","！門市用品","","","True"
"EAN8","23249592","324959 12mm細膠帶","！門市用品","","","True"
"EAN8","23394490","339449 甜點湯匙","！門市用品","","","True"
"EAN8","23395794","339579 現萃茶砂糖","！門市用品","","","True"
"EAN8","23396661","339666 蜂蜜糖液","！門市用品","","","True"
"EAN8","23402935","340293 茶葉蛋袋16*20（300入）","！門市用品","","","True"
"EAN8","23405790","340579 交貨便服務單袋 $0","！門市用品","","","True"
"EAN8","23430655","343065 冰塊杯","！門市用品","","","True"
"EAN8","23449534","344953 櫃台煙酒四機回收","！門市用品","","","True"
"EAN8","23473775","347377 循環杯-特大10個","！門市用品","","","True"
"EAN8","23484023","348402 咖啡色魔布2入","！門市用品","","","True"
"EAN8","23510883","351088 S80冷凍專用箱（中）$19","！門市用品","","","True"
"EAN8","23493414","349341 手機","！門市用品","","","True"
"EAN8","23538665","353866 單杯萃茶機每日清潔藥片","！門市用品","","","True"
"EAN8","23586512","358651 電池回收桶","！門市用品","","","True"
"EAN8","23598270","359827 3M雙面膠","！門市用品","","","True"
"EAN8","23601307","360130 封膜機專用膜","！門市用品","","","True"
"EAN8","23610699","361069 鮮食付費提網（2元）","！門市用品","","","True"
"EAN8","23633674","363367 業務用氣泡水","！門市用品","","","True"
"EAN8","23664098","366409 現萃茶機專用藥錠","！門市用品","","","True"
"EAN8","23670860","367086 可可粉包","！門市用品","","","True"
"EAN8","23673557","367355 特大紙杯（22oz）","！門市用品","","","True"
"EAN8","23675551","367555 EVERSYS牛奶藥水","！門市用品","","","True"
"EAN8","23747104","374710 茶葉蛋滷汁","！門市用品","","","True"
"EAN8","23762572","376257 茶葉蛋吸渣布","！門市用品","","","True"
"EAN8","23765740","376574 防倒輔助板10入","！門市用品","","","True"
"EAN8","23776524","377652 EC專用量尺","！門市用品","","","True"
"EAN8","23776555","377655 中型禮盒提袋（5入）","！門市用品","","","True"
"EAN8","23792982","379298 A4POP陳列板5入","！門市用品","","","True"
"EAN8","23793187","379318 A3POP陳列板3入","！門市用品","","","True"
"EAN8","24072724","407272 現萃茶杯(特大)","！門市用品","","","True"
"EAN8","24080910","408091 現萃茶杯套","！門市用品","","","True"
"EAN8","24088831","408883 電子發票紙捲70M*30","！門市用品","","","True"
"EAN8","24105194","410519 中杯*50","！門市用品","","","True"
"EAN8","24105514","410551 大杯*50","！門市用品","","","True"
"EAN8","24113250","411325 計時器","！門市用品","","","True"
"EAN8","24123853","412385 滷味小碗50入","！門市用品","","","True"
"EAN8","24124195","412419 滷味大碗50入","！門市用品","","","True"
"EAN8","24454322","445432 無障礙斜坡","！門市用品","","","True"
"EAN8","24465533","446553 珍珠奶茶專用粉包（冷熱專用）","City’s","","","True"
"EAN8","24147958","414795 Brother 碳粉匣（新式）","！門市用品","","","True"
"EAN8","24209250","420925 75%酒精-500ml","！門市用品","","","True"
"EAN8","24209304","420930 門市自用抽取式衛生紙","！門市用品","","","True"
"EAN8","24210119","421011 精品專用熱杯蓋（黑）","！門市用品","","","True"
"EAN8","24211123","421112 精品專用紙杯（中）","！門市用品","","","True"
"EAN8","24212687","421268 精品專用杯套","！門市用品","","","True"
"I24","24385435","438543  統一麵包奶香葡萄","未分類","","","True"
"EAN8","24484411","448441 循環杯專用杯套200個","！門市用品","","","True"
"EAN8","24502108","450210 交貨便文件盒   $ 5","！門市用品","","","True"
"EAN8","24521444","452144 奶精*50","！門市用品","","","True"
"EAN8","24604017","460401 現萃茶試飲杯（綠杯）","！門市用品","","","True"
"EAN8","24624640","462464 萬用去污液","！門市用品","","","True"
"EAN8","24638210","463821 小心自動門","！門市用品","","","True"
"EAN8","24641814","464181 熱狗品名卡","！門市用品","","","True"
"EAN8","24642286","464228 高溫小心","！門市用品","","","True"
"EAN8","24663199","466319 檸檬糖液","！門市用品","","","True"
"EAN8","24643016","464301 關東煮預煮中POP","！門市用品","","","True"
"EAN8","24699648","469964 咖啡兩用紙提袋（2元）","！門市用品","","","True"
"EAN8","24739634","473963 廁所貼心提醒","！門市用品","","","True"
"EAN8","24741262","474126 A4黑白紙","！門市用品","","","True"
"EAN8","24741392","474139 A3黑白紙","！門市用品","","","True"
"EAN8","24805360","480536 蕃茄醬","！門市用品","","","True"
"EAN8","24809504","480950 貨架背板POP夾","！門市用品","","","True"
"EAN8","24871938","487193 退貨用束帶橘","！門市用品","","","True"
"EAN8","24925570","492557 濾心吊卡","！門市用品","","","True"
"EAN8","24926355","492635 如廁後請洗手","！門市用品","","","True"
"EAN8","24939980","493998 量水杯3L","！門市用品","","","True"
"EAN8","24970341","497034 餘額卡","！門市用品","","","True"
"EAN8","25059014","505901 交貨便寄件箱（大）","！門市用品","","","True"
"EAN8","25203196","520319 75%酒精-4L","！門市用品","","","True"
"EAN8","25275452","527545 加強型洗潔精","！門市用品","","","True"
"EAN8","25308068","530806 精品咖啡豆","！門市用品","","","True"
"EAN8","25330656","533065 美式豆","！門市用品","","","True"
"EAN8","25330786","533078 拿鐵豆","！門市用品","","","True"
"EAN8","25332308","533230 交貨便量尺","！門市用品","","","True"
"EAN8","25337259","533725 客情服務卡","！門市用品","","","True"
"EAN8","25352917","535291 精品專用紙杯（大）","！門市用品","","","True"
"EAN8","25357462","535746 回收確認單20入","！門市用品","","","True"
"EAN8","25358186","535818 中大杯蓋","！門市用品","","","True"
"EAN8","25361117","536111 LED-10W黃光＄173","！門市用品","","","True"
"EAN8","25361179","536117 LED-10W白光＄173","！門市用品","","","True"
"EAN8","25371376","537137 鮮食試飲杯（綠標）","！門市用品","","","True"
"EAN8","25372182","537218 2杯架50入","！門市用品","","","True"
"EAN8","25372212","537221 4杯架50入","！門市用品","","","True"
"EAN8","25376036","537603 筷子100入","！門市用品","","","True"
"EAN8","25376326","537632 禮盒提袋（5入）","！門市用品","","","True"
"EAN8","25377262","537726 通用大中小刷子組","！門市用品","","","True"
"EAN8","25384680","538468 補貨台車輪子","！門市用品","","","True"
"EAN8","25387148","538714 試吃用剪刀","！門市用品","","","True"
"EAN8","25387278","538727 試吃用刀子","！門市用品","","","True"
"EAN8","25387308","538730 試吃用砧板","！門市用品","","","True"
"EAN8","25388404","538840 塑膠防潮板6入","！門市用品","","","True"
"EAN8","25466362","546636 珍珠椰果","！門市用品","","","True"
"EAN8","25475128","547512 大亨堡POP","！門市用品","","","True"
"EAN8","25475708","547570 茶葉蛋POP","！門市用品","","","True"
"EAN8","25485172","548517 超大咖紙杯","！門市用品","","","True"
"EAN8","25507751","550775 優格風味糖漿包","City’s","","","True"
"EAN8","25668193","566819 塑膠深口湯匙100入（減塑）","！門市用品","","","True"
"EAN8","25533330","553333 生理用品袋","！門市用品","","","True"
"EAN8","25738629","573862 白色戀人","！門市用品","","","True"
"EAN8","25738827","573882 莫西多","！門市用品","","","True"
"EAN8","25748567","574856 精品咖啡桃太郎旗","！門市用品","","","True"
"EAN8","29168477","916847 阿華田粉包","！門市用品","","","True"
"EAN8","29332182","933218 EC專用電子秤","！門市用品","","","True"
"EAN8","29348718","934871 精品咖啡外橫布旗","！門市用品","","","True"
"EAN8","29460625","946062 瓶裝商品禮盒提袋（5入）","！門市用品","","","True"
"EAN8","29669868","966986 防水時間貼紙","！門市用品","","","True"
"EAN8","28817970","881797 咖啡杯套*50","！門市用品","","","True"
"EAN8","23677852","367785 德國貝克曼博士超潔淨去漬筆","未分類","","","False"
"EAN8","25814811","581481 舒潔三層抽取衛生紙90抽","未分類","","","False"
"EAN13","4527492224098","574540 Snaclub沖繩南高梅風味番茄乾","未分類","","","False"
"EAN13","4710036602487","591156 靠得住茶樹舒涼棉日用23cm10片","未分類","","","False"
"EAN13","4710036602500","656832 靠得住茶樹舒涼棉夜用28cm9片","未分類","","","False"
"EAN13","4710085104116","131324 伯朗咖啡CAN240","未分類","","","False"
"EAN13","4710085104130","131337 伯朗咖啡藍山風味CAN240","未分類","","","False"
"EAN13","4710085104178","182032 伯朗咖啡曼特寧風味CAN240","未分類","","","False"
"EAN13","4710085229536","396458 柏克金德式小麥啤酒330ml","未分類","","","False"
"EAN13","4710088063298","380972 瑞穗鮮乳巧酥雪糕","未分類","","","False"
"EAN13","4710088471888","543380 原味本舖牛奶花生CAN255","未分類","","","False"
"EAN13","4710174122885","608351 微笑河馬餅（巧克力風味）","未分類","","","False"
"EAN13","4710174122946","610165 微笑河馬餅（牛奶風味）","未分類","","","False"
"EAN13","4711554681688","666062 UD酒精濕巾30抽 單特39元","未分類","","20260415_春賞_038","False"
"EAN13","4807770190025","273464 Kid-O三明治餅乾（奶油口味）","未分類","","","False"
"EAN13","4903032243871","746770 日本黑雷神一口草莓巧布朗尼","未分類","","","False"
"EAN13","4995257333109","579901 Snaclub沖繩日式梅片","未分類","","","False"
"EAN13","8801173603546","540967 韓國MKH無窮花手洗精-襪子衣領","未分類","","","False"
"EAN13","8801173603638","541018 韓國MKH無窮花手洗精貼身衣物","未分類","","","False"
"EAN13","8888021100327","521217 永備碳鋅電池9V1入","未分類","","","False"
"EAN13","8936101344359","525692 越南Tan Tan蒜辣花生","未分類","","","False"
"EAN13","8936101345929","525728 越南Tan Tan蒜辣脆皮花生","未分類","","","False"
"EAN13","9312931540076","613567 勁量鈕扣型鹼性電池A76","未分類","","","False"
"EAN13","4710036542219","446080 靠得住草本抑菌日用23cm14片","未分類","","410五六日","False"
"EAN13","4710036545524","358392 靠得住草本抑菌夜薄28cm 12片","未分類","","410五六日","False"
"EAN13","4710088425317","705908 統一H20純水PET600","未分類","","410五六日","False"
"EAN13","4710088471765","573406 HIS CAFE純黑咖啡CAN185","未分類","","410五六日","False"
"EAN13","4710088471772","573411 HIS CAFE醇熟咖啡CAN185","未分類","","410五六日","False"
"EAN13","4710110238342","305562 味味一品天香川味牛肉麵","未分類","","410五六日","False"
"EAN13","4710699401625","351337 手摘果物-紹興梅","未分類","","410五六日","False"
"EAN13","4710699501042","396850 手摘果物仙楂果","未分類","","410五六日","False"
"EAN13","4711046152092","731239 UD抗菌濃縮洗衣精1.2kg（室晾）","未分類","","410五六日","False"
"EAN13","4711438370271","577727 手摘果物 遇見梅桃","未分類","","410五六日","False"
"EAN13","4711554681763","666060 UD涼感濕巾30抽","未分類","","410五六日","False"
"EAN13","4901411099194","668613 KIRIN冰結STRONG華麗巨峰葡萄500","未分類","","410五六日","False"
"EAN13","4909411077457","430604 KIRIN午後紅茶-無糖紅茶PET500","未分類","","410五六日","False"
"EAN13","5415150352216","710407 比利時Belmio極濃義式咖啡膠囊","未分類","","410五六日","False"
"EAN13","5415150353114","710405 比利時Belmio焦糖風味咖啡膠囊","未分類","","410五六日","False"
"EAN13","5415150353619","710402 比利時Belmio烤榛果味咖啡膠囊","未分類","","410五六日","False"
"EAN13","5415150354418","710408 Belmio愛爾蘭之夢咖啡膠囊","未分類","","410五六日","False"
"EAN13","8002650007738","672050 義大利SA咖啡膠囊-深焙咖啡","未分類","","410五六日","False"
"EAN13","8002650007752","578995 義大利SA咖啡膠囊-特選中焙","未分類","","410五六日","False"
"EAN13","8002650008759","578929 義大利SA咖啡膠囊-100%阿拉比卡","未分類","","410五六日","False"
"EAN13","8002650008766","672056 義大利SA咖啡膠囊-沃魯托濃縮","未分類","","410五六日","False"
"EAN13","8801043018470","555859 農心辛拉麵（辣白醬風味）137g","未分類","","410五六日","False"
"EAN13","8801043046138","715905 農心辛炒麵辛辣白菜味（包）","未分類","","410五六日","False"
"EAN13","8801045570082","353181 不倒翁金拉麵辛辣杯麵","未分類","","410五六日","False"
"EAN13","8858223028286","549690 Sweetory迷你脆脆條-椒鹽","未分類","","410五六日","False"
"EAN13","8859745300454","345306 Kid-O厚餡夾心酥（奶油風味）","未分類","","410五六日","False"
"EAN13","9300682036986","898950 麥提莎麥芽脆心黑巧克力37g","未分類","","410五六日","False"
"EAN13","9310161020351","691023 澳洲Bulla特濃雙層巧克力雪糕","未分類","","410五六日","False"
"EAN8","25940794","594079 新UNIDESIGN新柔感抽衛","未分類","","410五六日","False"
"EAN8","93682268","186256 麥提莎巧克力","未分類","","410五六日","False"
"EAN8","27495988","749598麻辣鍋貼","未分類","","","False"
"UPCA","03400025010","648782 Reeses花生醬焦糖夾餡牛奶巧克力","未分類","","","False"
"EAN8","25761344","576134 6mm PLA一般細吸管","！門市用品","","","True"
"EAN8","25768527","576852 大亨堡專用L型紙袋500入","！門市用品","","","True"
"EAN8","25771367","577136 現蒸地瓜專用袋200個","！門市用品","","","True"
"EAN8","25778151","577815 芋圓","！門市用品","","","True"
"EAN8","25803235","580323 大捲筒衛主紙（12A）","！門市用品","","","True"
"EAN8","25803822","580382 擦手紙（20入）","！門市用品","","","True"
"EAN8","25803860","580386 萬用紙巾（30入）","！門市用品","","","True"
"EAN8","25816372","581637 青梅糖漿","！門市用品","","","True"
"EAN8","25933451","593345 EVERSYS咖啡藥球","！門市用品","","","True"
"EAN8","25854862","585486 果糖*20","！門市用品","","","True"
"EAN8","25978759","597875 精品專用試飲杯","！門市用品","","","True"
"EAN8","26034768","603476 滷味開鍋包12入","！門市用品","","","True"
"EAN8","26034539","603453 滷味補充包24入","！門市用品","","","True"
"EAN8","26065793","606579 交貨便120公分箱$25","！門市用品","","","True"
"EAN8","26126401","612640 芋泥","！門市用品","","","True"
"EAN8","26171524","617152 燕麥奶","！門市用品","","","True"
"EAN8","26227542","622754 黑糖珍珠","！門市用品","","","True"
"EAN8","26325156","632515 i珍食貼紙8折","！門市用品","","","True"
"EAN8","26435886","643588 藍色魔布2入","！門市用品","","","True"
"EAN8","26457345","645734 紅茶茶葉","！門市用品","","","True"
"EAN8","26633770","663377 咖啡豆密封棒（4A）","！門市用品","","","True"
"EAN8","26696447","669644 原無值回收垃圾袋30入","！門市用品","","","True"
"EAN8","26754352","675435 原黒色垃圾袋30入","！門市用品","","","True"
"EAN8","26757193","675719 經濟交貨便傳用袋$3","！門市用品","","","True"
"EAN8","26817965","681796 冰淇淋","！門市用品","","","True"
"EAN8","26943749","694374 香草焦糖風味瑪奇朵糖漿","City’s","","","True"
"EAN8","26944944","694494 黃金榛果太妃風味糖漿","City’s","","","True"
"EAN8","26966984","696698 焙烤榛果風拿鐵糖漿","City’s","","","True"
"EAN8","26968667","696866 交貨便IBON貼紙捲（北）","！門市用品","","","True"
"EAN8","26966991","696699 太妃焦糖風味瑪奇朵糖漿","City’s","","","True"
"EAN8","26974392","697439 皇家伯爵紅茶粉包（冷熱共用）","City’s","","","True"
"EAN8","26999234","699923 郵局便利袋1號包","！門市用品","","","True"
"EAN8","26999456","699945 郵局便利袋2號包","！門市用品","","","True"
"EAN8","27095010","709501 105 經濟宅急便外箱","！門市用品","","","True"
"EAN8","27036778","703677 交貨便IBON貼紙捲（南）","！門市用品","","","True"
"EAN8","27116241","711624 養樂多吸管100支","！門市用品","","","True"
"EAN8","27159842","715984 芥茉醬","！門市用品","","","True"
"EAN8","27159972","715997 酸黃瓜醬","！門市用品","","","True"
"EAN8","27165744","716574 鮮食試吃杯","！門市用品","","","True"
"EAN8","27297681","729768 贅澤八女抹茶拿鐵粉包（冷熱共用）","City’s","","","True"
"EAN8","27418536","741853 包子品名貼纸","！門市用品","","","True"
"EAN8","27420294","742029 廁所清潔表","！門市用品","","","True"
"EAN8","27427576","742757 低溫警告標示牌","！門市用品","","","True"
"EAN8","27427736","742773 7-ELEVEn LOGO靜貼","！門市用品","","","True"
"I35","27495254","749525 晶英-麻辣奶油鮮蝦義大利麵","未分類","","","True"
"I35","27497036","749703 星級饗宴晶英三杯蛤蜊飯糰","未分類","","","True"
"EAN8","27749234","774923 試吃竹籤（60支）","！門市用品","","","True"
"EAN8","27840344","784034 單杯青茶茶葉","！門市用品","","","True"
"EAN8","28056928","805692 廁所專用垃圾桶35L","！門市用品","","","True"
"EAN8","28079828","807982 廁所專用垃圾袋50入","！門市用品","","","True"
"EAN8","28079842","807984 10mm可分解耐熱吸管 *100支粗吸管","！門市用品","","","True"
"EAN8","28164883","816488 廁所專用垃圾桶46L","！門市用品","","","True"
"EAN8","28222736","822273 櫃台粉红色垃圾袋","！門市用品","","","True"
"EAN8","28304814","830481 所長茶葉蛋專用袋","！門市用品","","","True"
"EAN8","28428534","842853 折疊式禮盒架金布","！門市用品","","","True"
"EAN8","28805687","880568 4X6貼紙專用紙","！門市用品","","","True"
"EAN8","28813736","881373 LED緊急出口燈","！門市用品","","","True"
"EAN8","28815068","881506 抽取式自用衛生紙","！門市用品","","","True"
"EAN8","28816584","881658 黃色價格卡一包20張","！門市用品","","","True"
"EAN8","28815358","881535 藍色垃圾袋50入","！門市用品","","","True"
"EAN8","28816904","881690 茶葉蛋墊高架","！門市用品","","","True"
"EAN8","28817840","881784 地滑警示牌","！門市用品","","","True"
"EAN8","28824114","882411 叉子100入（減塑）","！門市用品","","","True"
"EAN8","28829898","882989 咖啡試飲杯（咖啡標）","！門市用品","","","True"
"EAN8","28844327","884432 次氯酸水抗菌液5L （定貨品號有分區域）","！門市用品","","","True"
"EAN8","28887126","888712 S60冷凍專用箱（小）$12","！門市用品","","","True"
"EAN8","28889175","888917 S90冷凍專用箱（大）$20","！門市用品","","","True"
"EAN8","29164295","916429 精品咖啡櫥窗掛軸","！門市用品","","","True"
"EAN8","29737888","973788 味味A排骨雞風味乾麵（包）","未分類","","","True"
"EAN8","29800490","980049 公賣局空箱","！門市用品","","","True"
"EAN8","29906314","990631 預購單","！門市用品","","","True"
"EAN13","4718201210550","379954 易口舒脆皮軟心薄荷糖-勁爽薄荷","糖果","20260817","逼近品","True"
"UPCA","031146157396","982018 農心安城拉麵（包）","泡麵","","","False"
"EAN13","031146157396","982018 農心安城拉麵（包）","未分類","","","False"
"EAN13","031146157396","982018 農心安城拉麵（包）","泡麵","","","False"
"I35","27557112","755711 鮮蝦翻轉沙拉","未分類","","","False"
"I35","27562185","756218 這不是滷肉飯（滷肉米型麵）","未分類","","","False"
"I35","27570555","757055 翻轉肉鬆飯糰","未分類","","","False"
"I24","27556788","755678 這不是菠蘿麵包（奶油餅乾）","未分類","","","False"
"I24","27558140","755814 這不是抹茶鬆餅（芥末風味）","未分類","","","False"
"EAN13","4710022077640","749241 可樂果濃厚臭豆腐口味","未分類","","","False"
"EAN13","4710088824820","757505 統一布丁（焦糖出走咘布）100g","未分類","","","False"
"EAN13","4710174126401","758098 三色豆風味巧克酥","未分類","","","False"
"EAN13","4710199115800","751455 一度贊香菜牛肉麵","未分類","","","False"
"EAN13","4710250203804","757907 杜老爺甜筒-花生香菜冰淇淋","未分類","","","False"
"EAN13","8809719730954","757400 韓國拉麵造型杯冰-焦糖風味","未分類","","","False"
"I35","27311486","731148","未分類","","","False"
"EAN13","4710043054408","603486 福樂Q果優酪雪糕芒果芝芝","未分類","","20260415_春賞_004","False"
"EAN13","4710339007828","628899 福樂Q果草莓覆盆莓優酪","未分類","","","False"
"EAN13","4710339007873","691880 福樂Q果藍莓覆盆莓優果昔210ML","未分類","","","False"
"EAN13","4710339006784","581185 福樂燕麥草莓優酪150g","未分類","","","True"
"EAN13","4710339007606","388606 福樂Q果葡萄奇異果優酪135G","未分類","","","True"
"EAN13","8935084104295","714166 越南HIS&HERS香菜腰果","未分類","","","False"
"EAN13","4012922833679","392549哈維士雪茄黃10支裝","未分類","","","False"
"EAN13","4012922833716","392371哈維士雪茄紅10支裝","未分類","","","False"
"EAN13","4012922850294","392362燭光原味雪茄","未分類","","","False"
"EAN13","4012922850379","392527 哈維士雪茄白10支裝","未分類","","","False"
"EAN13","4030600166161","527738 大衛杜夫醇萃（醇纖1mg）20支","未分類","","","False"
"EAN13","4030600166208","527745大衛杜夫醇萃（醇纖4mg）20支","未分類","","","False"
"EAN13","4030600178089","403379威仕25-藍25支","未分類","","","False"
"EAN13","4030600190173","402486 纖白大衛杜夫香煙","未分類","","","False"
"EAN13","4030600190265","402130 纖藍大衛杜夫香菸","未分類","","","False"
"EAN13","4030600190357","398843大衛杜夫醇萃香煙20支","未分類","","","False"
"EAN13","4030600190388","404126 大衛杜夫醇萃香煙勁黑","未分類","","","False"
"EAN13","4030600206874","440266大衛杜夫醇萃香煙淺棕20支","未分類","","","False"
"EAN13","4030600223406","562176 大衛杜夫醇萃香煙（醇白）20支","未分類","","","False"
"EAN13","4030600235713","630600 威仕25-紅25支","未分類","","","False"
"EAN13","4030600241462","656682 寶仕20-藍20支","未分類","","","False"
"EAN13","4030600337202","478389大衛杜夫醇萃（醇纖5mg）20支","未分類","","","False"
"EAN13","4030600338162","556636 大衛杜夫香煙（D調系列10毫克）","未分類","","","False"
"EAN13","4030600338193","556868大衛杜夫香煙（D調系列7毫克）","未分類","","","False"
"EAN13","4030600338223","556598 大衛杜夫香煙（D調系列5毫克）","未分類","","","False"
"EAN13","4033100022654","399559七星酷黑20支","未分類","","","False"
"EAN13","4033100022685","399542七星酷藍20支","未分類","","","False"
"EAN13","4033100034237","399552 七星酷銀20支","未分類","","","False"
"EAN13","4033100051623","399507 雲絲頓紫旋風20支","未分類","","","False"
"EAN13","4033100068447","398265 樂迪25-紅25支","未分類","","","False"
"EAN13","4033100068478","398263 樂迪25-藍25支","未分類","","","False"
"EAN13","4033100076534","396065七星香菸24支","未分類","","","False"
"EAN13","4033100076565","396007七星天藍香菸24支","未分類","","","False"
"EAN13","4033100095283","395643 樂迪23 紫薄荷23支","未分類","","","False"
"EAN13","4069400740110","402858威力格香草小雪茄","未分類","","","False"
"EAN13","4711588010249","639389 馬爾斯沁黎雙晶球超細支菸","未分類","20260430","","False"
"EAN13","4711588170103","393925 新樂園10號香菸","未分類","","","False"
"EAN13","4711588170202","398068 長壽黃硬盒菸","未分類","","","False"
"EAN13","4711588170509","393873長壽白軟包菸","未分類","","","False"
"EAN13","4711588170608","398120 尊爵白金G10","未分類","","","False"
"EAN13","4711588170707","395749 馬爾斯M9","未分類","","","False"
"EAN13","4711588170806","393872 尊爵G7","未分類","","","False"
"EAN13","4711588170905","398289 尊爵G3","未分類","","","False"
"EAN13","4711588171100","395082長壽白軟包7毫克菸","未分類","20260531","","False"
"EAN13","4711588171209","398128 尊爵白金G6","未分類","","","False"
"EAN13","4711588171308","393868 尊爵G1","未分類","","","False"
"EAN13","4711588171407","394886 尊爵白金Gl國際包","未分類","","","False"
"EAN13","4711588171506","396561 尊爵白金纖細GS","未分類","","","False"
"EAN13","4711588171704","393927 新樂園7號香菸","未分類","","","False"
"EAN13","4711588171803","393881 新樂園5號香菸","未分類","","","False"
"EAN13","4711588172008","398290 尊爵G2","未分類","","","False"
"EAN13","4711588172107","393869 新樂園1號香菸","未分類","","","False"
"EAN13","4711588172305","391477 馬爾斯長支5毫克菸","未分類","","","False"
"EAN13","4711588172404","396553 馬爾斯長支2毫克菸","未分類","","","False"
"EAN13","4711588172503","395753 尊爵G5","未分類","","","False"
"EAN13","4711588172701","395085維斯塔5毫克","未分類","","","False"
"EAN13","4711588172800","396547 馬爾斯綠星球菸","未分類","","","False"
"EAN13","4711588173401","639386 馬爾斯M6","未分類","","","False"
"EAN13","4711588178307","397974 LaRose玫瑰冰心涼菸","未分類","","","False"
"EAN13","4711588180805","611229 金絲頓8毫克菸","未分類","","","False"
"EAN13","4711588701901","660990 馬爾斯長支23M8","未分類","","","False"
"EAN13","4711588702403","702408 馬爾斯水星球菸","未分類","","","False"
"EAN13","4711928520865","660754 倫敦登喜路極光雙晶球","未分類","","待訂貨","False"
"EAN13","4711928521206","553369 皇家寶馬香菸7號-25支","未分類","","","False"
"EAN13","4711928521220","610281 皇家寶馬香菸10號-25支","未分類","","","False"
"EAN13","4711928521619","577526日本肯特SSSpark晶球涼菸5號","未分類","","","False"
"EAN13","4711928522340","405433（小）日本肯特長支香菸6號","未分類","20260630","","False"
"EAN13","4711928522357","405617日本肯特SS1號","未分類","","","False"
"EAN13","4711928523088","405437日本肯特SSSpark晶球涼菸1號","未分類","","","False"
"EAN13","4711928523316","399432 鴻運雙晶球薄荷香菸-紫X綠","未分類","","","False"
"EAN13","4711928523736","396232鴻運香菸-Lucky7號","未分類","","","False"
"EAN13","4711928523965","408612倫敦登喜路SL白1毫克","未分類","","","False"
"EAN13","4711928523989","406573 倫敦登喜路SL金4毫克","未分類","","","False"
"EAN13","4711928524443","403081 五五五香菸10毫克","未分類","","","False"
"EAN13","4711928524481","398333 風格纖細薄荷香菸","未分類","","","False"
"EAN13","4711928524566","400431 倫敦登喜路隨選Switch香菸3號","未分類","","","False"
"EAN13","4711928525402","985755 倫敦登喜路香菸3毫克","未分類","20260630","","False"
"EAN13","4711928525525","514999 倫敦登喜路濃縮香菸1毫克","未分類","","","False"
"EAN13","4711928525556","515118 倫敦登喜路精裁藍隨選晶球","未分類","","","False"
"EAN13","4711928525600","399056 倫敦登喜路精裁7毫克香菸","未分類","","","False"
"EAN13","4711928525648","399027 倫敦登喜路精裁4毫克香菸","未分類","","","False"
"EAN13","4711928525662","402123 倫敦登喜路精裁1毫克香菸","未分類","","","False"
"EAN13","4711928526386","408610 倫敦登喜路SL藍7毫克","未分類","","","False"
"EAN13","4711928526546","408609倫敦登喜路SL紅10毫克","未分類","","","False"
"EAN13","4711928527093","985762 倫敦登喜路香菸10毫克","未分類","","","False"
"EAN13","4711928527635","285757 倫敦登喜路香菸6毫克","未分類","","","False"
"EAN13","4711928529875","399497 皇家寶馬薄荷晶球香菸5號","未分類","","","False"
"EAN13","4713268580059","399493 樂迪25香白4毫克25支","未分類","","","False"
"EAN13","4713268580356","411838 雲絲頓天香5毫克20支","未分類","","","False"
"EAN13","4713268580950","406535 和平9毫克","未分類","","","False"
"EAN13","4713268580974","406533 和平6毫克","未分類","","","False"
"EAN13","4713268581230","599437 峰味萃晶球工藝香菸7毫克20支","未分類","","","False"
"EAN13","4713268581292","545258 七星雙味晶球細長支5毫克20支","未分類","","","False"
"EAN13","4713268581995","612879 佳士達晶球二二拍 22支","未分類","","","False"
"EAN13","4713268582015","603138 佳士達3毫克20支","未分類","","","False"
"EAN13","4713268582114","652109 樂迪25 香白1毫克25支","未分類","","","False"
"EAN13","4713268582176","710645 雲絲頓天香3毫克20支","未分類","","","False"
"EAN13","4713268582374","717081 黑七星4毫克20支","未分類","","","False"
"EAN13","4713268582473","765368 佳士達晶球二二拍6毫克22支","未分類","","","False"
